x,y
-0.713881,0.0710907
-0.714447,0.0715637
-0.571606,-0.231391
-0.341864,-0.404499
-0.098017,-0.444165
-0.960793,0.277666
-0.841269,-0.173291
-0.663492,0.169316
-0.734603,0.0322734
-0.706159,0.0870906
-0.717536,0.0651637
-0.712985,0.0739345
-0.714806,0.0704262
-0.714078,0.0718295
-0.714369,0.0712682
-0.714252,0.0714927
-0.714299,0.0714029
-0.71428,0.0714388
-0.714288,0.0714245
-0.714285,0.0714302
-0.571429,-0.231427
-0.771429,0.192571
-0.663314,-0.162218
-0.734674,0.164887
-0.70613,0.0340452
-0.550277,-0.256578
-0.315579,-0.41511
-0.0737964,-0.441715
-0.970481,0.276686
-0.611807,-0.0106745
-0.460704,-0.252836
-0.249001,-0.376437
-0.9004,0.250575
-0.63984,-0.000229851
-0.486187,-0.256111
-0.805525,0.202444
-0.67779,0.0190223
-0.728884,0.0923911
-0.590908,-0.221336
-0.360556,-0.404579
-0.112191,-0.451702
-0.955124,0.280681
-0.838166,-0.168732
-0.569514,-0.463503
-0.772195,0.285401
-0.691122,-0.0141605
-0.519589,-0.287211
-0.280003,-0.426116
-0.887999,0.270446
-0.6448,-0.00817851
-0.486777,-0.264136
-0.805289,0.205654
-0.694282,-0.165818
-0.722287,0.166327
-0.615469,-0.162506
-0.753812,0.165002
-0.698475,0.033999
-0.544441,-0.253551
-0.312355,-0.410475
-0.875058,0.26419
-0.649977,-0.00567598
-0.491712,-0.264304
-0.803315,0.205722
-0.678674,0.0177113
-0.72853,0.0929155
-0.708588,0.0628338
-0.56366,-0.235681
-0.334109,-0.404582
-0.0920902,-0.441126
-0.963164,0.27645
-0.842585,-0.175163
-0.662966,0.170065
-0.734814,0.0319739
-0.571248,-0.269625
-0.771501,0.20785
-0.6914,0.01686
-0.532208,-0.263746
-0.787117,0.205499
-0.680408,-0.158668
-0.453643,-0.392751
-0.187668,-0.479948
0.0493512,-0.439828
-1.01974,0.275931
-0.592104,-0.0103724
-0.763158,0.104149
-0.694737,0.0583404
-0.722105,0.0766638
-0.579466,-0.230578
-0.348163,-0.407025
-0.101794,-0.448604
-0.959283,0.279442
-0.616287,-0.0117767
-0.463667,-0.255465
-0.814533,0.202186
-0.69992,-0.172152
-0.463078,-0.410803
-0.187618,-0.497442
-0.924953,0.298977
-0.822555,-0.142759
-0.670978,0.157104
-0.572785,-0.148993
-0.770886,0.159597
-0.691646,0.0361612
-0.540115,-0.249176
-0.783954,0.19967
-0.675673,-0.161832
-0.448779,-0.393262
-0.183767,-0.47839
-0.926493,0.291356
-0.820677,-0.149167
-0.671729,0.159667
-0.731308,0.0361333
-0.570248,-0.265062
-0.771901,0.206025
-0.669055,-0.152182
-0.732378,0.160873
-0.620956,-0.170688
-0.403652,-0.378106
-0.838539,0.251242
-0.737787,-0.144472
-0.502929,-0.404913
-0.798828,0.261965
-0.711896,-0.120438
-0.492866,-0.376291
-0.224061,-0.483127
-0.910375,0.293251
-0.809186,-0.141279
-0.676326,0.156512
-0.72947,0.0373953
-0.569355,-0.263367
-0.327363,-0.427901
-0.0776353,-0.45615
-0.968946,0.28246
-0.849383,-0.172909
-0.660247,0.169163
-0.735901,0.0323346
-0.572219,-0.269786
-0.326972,-0.433925
-0.0749286,-0.460572
-0.970029,0.284229
-0.611989,-0.0136915
-0.459635,-0.255201
-0.247242,-0.377807
-0.0367813,-0.38603
-0.985287,0.254412
-0.605885,-0.00176477
-0.757646,0.100706
-0.616093,-0.226522
-0.377622,-0.418594
-0.848951,0.267438
-0.752178,-0.136328
-0.699129,0.154531
-0.59315,-0.162208
-0.385911,-0.360538
-0.845636,0.244215
-0.740369,-0.152651
-0.50162,-0.412162
-0.799352,0.264865
-0.713453,-0.118443
-0.714619,0.147377
-0.714153,0.041049
-0.714339,0.0835804
-0.57633,-0.222215
-0.349125,-0.399415
-0.105569,-0.443205
0.0970498,-0.379064
-1.03882,0.251625
-0.584472,-0.000650172
-0.443939,-0.234283
-0.822425,0.193713
-0.67103,0.0225147
-0.518989,-0.251301
-0.293911,-0.398584
-0.882436,0.259434
-0.647026,-0.00377347
-0.74119,0.101509
-0.703524,0.0593962
-0.558437,-0.236269
-0.329905,-0.402939
-0.089552,-0.438195
0.107219,-0.368849
-1.04289,0.24754
-0.582845,0.000984123
-0.443356,-0.23239
-0.822658,0.192956
-0.670937,0.0228176
-0.519039,-0.251033
-0.792384,0.200413
-0.683046,0.0198347
-0.726781,0.0920661
-0.58918,-0.220742
-0.35948,-0.403436
-0.856208,0.261375
-0.755268,-0.143839
-0.516468,-0.411424
-0.793413,0.26457
-0.682635,-0.00582791
-0.726946,0.102331
-0.709222,0.0590675
-0.562635,-0.238797
-0.332084,-0.40654
-0.867166,0.262616
-0.764093,-0.147278
-0.521799,-0.417569
-0.79128,0.267027
-0.683488,-0.00681099
-0.726605,0.102724
-0.593309,-0.212571
-0.762676,0.185029
-0.653645,-0.164449
-0.738542,0.16578
-0.704583,0.0336882
-0.718167,0.0865247
-0.580417,-0.221508
-0.352513,-0.400513
-0.107705,-0.445395
0.0963021,-0.381582
0.225822,-0.251482
0.272218,-0.100797
-1.10889,0.140319
-0.898882,-0.336913
-0.548385,-0.615606
-0.780646,0.346242
-0.731788,-0.0491141
-0.536513,-0.330042
-0.275733,-0.465437
-0.0233824,-0.464026
-0.990647,0.28561
-0.603741,-0.0142441
-0.758504,0.105698
-0.618742,-0.223071
-0.752503,0.189228
-0.647594,-0.157188
-0.740962,0.162875
-0.628281,-0.1726
-0.748687,0.16904
-0.636618,-0.171005
-0.415428,-0.384611
-0.833829,0.253844
-0.735248,-0.14061
-0.705901,0.156244
-0.598982,-0.163615
-0.389781,-0.36394
-0.150657,-0.432507
-0.939737,0.273003
-0.823401,-0.168413
-0.670639,0.167365
-0.731744,0.033054
-0.569347,-0.267577
-0.772261,0.207031
-0.691096,0.0171877
-0.723562,0.0931249
-0.587157,-0.21865
-0.358779,-0.401037
-0.856488,0.260415
-0.755097,-0.14468
-0.697961,0.157872
-0.720816,0.0368512
-0.56256,-0.260319
-0.774976,0.204128
-0.670633,-0.154853
-0.731747,0.161941
-0.620904,-0.169623
-0.404038,-0.377275
-0.838385,0.25091
-0.737537,-0.144662
-0.704985,0.157865
-0.718006,0.036854
-0.560426,-0.259193
-0.322247,-0.421157
-0.871101,0.268463
-0.651559,-0.00738517
-0.739376,0.102954
-0.70425,0.0588184
-0.7183,0.0764727
-0.71268,0.0694109
-0.714928,0.0722356
-0.714029,0.0711058
-0.571104,-0.231571
-0.771558,0.192628
-0.691377,0.0229486
-0.534626,-0.25911
-0.78615,0.203644
-0.68554,0.0185424
-0.528427,-0.260124
-0.297555,-0.409065
-0.062516,-0.429912
-0.974994,0.271965
-0.849781,-0.183304
-0.572512,-0.479224
-0.770995,0.291689
-0.702632,-0.0867141
-0.499315,-0.346956
-0.240697,-0.463412
-0.903721,0.285365
-0.638512,-0.014146
-0.47961,-0.266156
-0.258042,-0.394122
-0.896783,0.257649
-0.641287,-0.00305958
-0.743485,0.101224
-0.702606,0.0595105
-0.718958,0.0761958
-0.712417,0.0695217
-0.715033,0.0721913
-0.572302,-0.231148
-0.771079,0.192459
-0.691568,0.0230163
-0.723373,0.0907935
-0.710651,0.0636826
-0.71574,0.074527
-0.573773,-0.229655
-0.770491,0.191862
-0.691804,0.0232551
-0.535073,-0.259048
-0.785971,0.203619
-0.685612,0.0185524
-0.725755,0.092579
-0.588606,-0.219942
-0.359363,-0.402598
-0.112077,-0.44972
0.0947095,-0.386618
-1.03788,0.254647
-0.890651,-0.221622
-0.588246,-0.524693
-0.23719,-0.634065
-0.905124,0.353626
-0.63795,-0.0414504
-0.468262,-0.286682
-0.241206,-0.405183
-0.0212434,-0.404422
0.145624,-0.315858
0.237017,-0.181803
-1.09481,0.172721
-0.901142,-0.306655
-0.639543,0.222662
-0.575118,-0.0865943
-0.769953,0.134638
-0.639019,-0.205657
-0.403392,-0.411907
-0.838643,0.264763
-0.743274,-0.134238
-0.511193,-0.39933
-0.795523,0.259732
-0.681791,-0.00389283
-0.516604,-0.275675
-0.282349,-0.416155
-0.88706,0.266462
-0.645176,-0.00658472
-0.74193,0.102634
-0.60492,-0.21877
-0.758032,0.187508
-0.651108,-0.160707
-0.430559,-0.38258
-0.827776,0.253032
-0.668889,-0.00121281
-0.507871,-0.268478
-0.796852,0.207391
-0.681259,0.0170436
-0.524575,-0.259551
-0.294856,-0.407088
-0.882057,0.262835
-0.775498,-0.153068
-0.528151,-0.426531
-0.230782,-0.535424
0.0387749,-0.499235
-1.01551,0.299694
-0.593796,-0.0198776
-0.443334,-0.252625
-0.235884,-0.369329
-0.905647,0.247732
-0.787384,-0.173983
-0.528819,-0.44718
-0.788472,0.278872
-0.684611,-0.0115489
-0.515685,-0.282622
-0.793726,0.213049
-0.68251,0.0147806
-0.524619,-0.261771
-0.294003,-0.408793
-0.882399,0.263517
-0.64704,-0.00540695
-0.489588,-0.262925
-0.266917,-0.395659
-0.893233,0.258263
-0.782163,-0.161013
-0.530038,-0.435235
-0.228735,-0.542794
-0.908506,0.317118
-0.636598,-0.026847
-0.745361,0.110739
-0.61077,-0.213983
-0.755692,0.185593
-0.697723,0.0257627
-0.540575,-0.25951
-0.78377,0.203804
-0.686492,0.0184785
-0.529125,-0.260553
-0.297914,-0.409671
-0.880834,0.263868
-0.774981,-0.151794
-0.690007,0.160718
-0.723997,0.035713
-0.564523,-0.262457
-0.774191,0.204983
-0.690324,0.0180069
-0.723871,0.0927972
-0.710452,0.0628811
-0.565096,-0.236391
-0.334916,-0.405696
-0.866033,0.262278
-0.763097,-0.147082
-0.521121,-0.417021
-0.791552,0.266808
-0.683379,-0.00672335
-0.726648,0.102689
-0.593328,-0.212615
-0.365883,-0.398919
-0.118504,-0.449532
-0.952598,0.279813
-0.618961,-0.0119251
-0.752416,0.10477
-0.613744,-0.221341
-0.377909,-0.413717
-0.121724,-0.465588
-0.95131,0.286235
-0.619476,-0.0144941
-0.465004,-0.258806
-0.249881,-0.382694
-0.900048,0.253078
-0.785267,-0.16768
-0.529731,-0.441544
-0.225978,-0.547466
0.0472429,-0.506465
0.238491,-0.366016
0.327659,-0.182776
0.322132,-0.0078461
-1.12885,0.103138
-0.899183,-0.373156
-0.640327,0.249262
-0.743869,0.000295063
-0.565459,-0.297323
-0.773817,0.218929
-0.690473,0.0124282
-0.723811,0.0950287
-0.588108,-0.217302
-0.360041,-0.400393
-0.113474,-0.448315
0.0930858,-0.386109
0.225189,-0.256208
-1.09008,0.202483
-0.909451,-0.282143
-0.63622,0.212857
-0.745512,0.0148571
-0.701795,0.0940571
-0.719282,0.0623771
-0.712287,0.0750491
-0.571358,-0.227878
-0.771457,0.191151
-0.691417,0.0235396
-0.723433,0.0905842
-0.710627,0.0637663
-0.715749,0.0744935
-0.7137,0.0702026
-0.71452,0.071919
-0.714192,0.0712324
-0.571279,-0.23154
-0.341556,-0.404482
-0.863378,0.261793
-0.654649,-0.00471714
-0.495646,-0.265445
-0.801741,0.206178
-0.679303,0.0175289
-0.523282,-0.258399
-0.790687,0.20336
-0.682266,-0.161721
-0.727094,0.164689
-0.709163,0.0341246
-0.716335,0.0863502
-0.578955,-0.220908
-0.351642,-0.399472
-0.107459,-0.444256
-0.957016,0.277702
-0.617194,-0.0110809
-0.753123,0.104432
-0.698751,0.0582271
-0.554342,-0.235248
-0.3272,-0.400525
-0.86912,0.26021
-0.764615,-0.149888
-0.694154,0.159955
-0.591539,-0.156096
-0.763384,0.162438
-0.694646,0.0350247
-0.722141,0.0859901
-0.583224,-0.223504
-0.353848,-0.403153
-0.107664,-0.447935
0.0973497,-0.383496
-1.03894,0.253399
-0.584424,-0.0013594
-0.443619,-0.234803
-0.822553,0.193921
-0.670979,0.0224316
-0.731608,0.0910274
-0.707357,0.063589
-0.717057,0.0745644
-0.574789,-0.230154
-0.770084,0.192062
-0.662089,-0.162067
-0.735165,0.164827
-0.705934,0.0340693
-0.550138,-0.256481
-0.315512,-0.414981
-0.0737971,-0.44159
-0.970481,0.276636
-0.611808,-0.0106544
-0.460712,-0.25282
-0.815715,0.201128
-0.700395,-0.173429
-0.719842,0.169371
-0.614829,-0.159215
-0.754069,0.163686
-0.698373,0.0345257
-0.544573,-0.25311
-0.312632,-0.410193
-0.0735233,-0.436799
-0.970591,0.27472
-0.847537,-0.179449
-0.660985,0.17178
-0.735606,0.0312881
-0.571576,-0.270463
-0.326212,-0.434182
-0.0742483,-0.460464
-0.970301,0.284185
-0.61188,-0.0136742
-0.459559,-0.255144
-0.816176,0.202058
-0.673529,0.0191769
-0.730588,0.0923292
-0.592179,-0.222065
-0.36123,-0.405641
-0.855508,0.262256
-0.657797,-0.00490255
-0.736881,0.101961
-0.705247,0.0592156
-0.717901,0.0763138
-0.71284,0.0694745
-0.714864,0.0722102
-0.714054,0.0711159
-0.571128,-0.231574
-0.341428,-0.404447
-0.0977061,-0.443951
0.103324,-0.376485
-1.04133,0.250594
-0.583468,-0.000237607
-0.766613,0.100095
-0.622664,-0.230573
-0.380995,-0.424301
-0.119836,-0.474867
0.0988713,-0.408833
0.238675,-0.271165
-1.09547,0.208466
-0.561812,0.0166137
-0.775275,0.0933545
-0.68989,0.0626582
-0.54938,-0.228336
-0.326194,-0.393287
-0.869522,0.257315
-0.652191,-0.00292592
-0.739124,0.10117
-0.704351,0.0595319
-0.559119,-0.236496
-0.330332,-0.403385
-0.0896986,-0.438705
0.107311,-0.369295
0.229275,-0.23774
0.269345,-0.0889726
0.240291,0.0401187
-1.09612,0.0839525
-0.561553,0.066419
-0.453348,-0.174143
-0.818661,0.169657
-0.672536,0.0321371
-0.730986,0.0871451
-0.590407,-0.226164
-0.763837,0.190466
-0.656702,-0.160781
-0.737319,0.164312
-0.626087,-0.17005
-0.749565,0.16802
-0.700174,0.032792
-0.71993,0.0868832
-0.5819,-0.221941
-0.76724,0.188776
-0.658613,-0.163426
-0.435175,-0.387649
-0.82593,0.25506
-0.72973,-0.136527
-0.499984,-0.395652
-0.221727,-0.50069
-0.911309,0.300276
-0.635476,-0.0201104
-0.745809,0.108044
-0.610033,-0.21621
-0.377141,-0.408333
-0.849144,0.263333
-0.660343,-0.00533327
-0.499727,-0.26819
-0.272516,-0.403715
-0.890993,0.261486
-0.643603,-0.00459447
-0.4873,-0.260933
-0.265975,-0.393229
-0.89361,0.257292
-0.78206,-0.161902
-0.687176,0.164761
-0.588158,-0.149652
-0.764737,0.159861
-0.645144,-0.1844
-0.741942,0.17376
-0.703223,0.0304959
-0.718711,0.0878016
-0.581341,-0.220755
-0.353517,-0.40031
-0.108549,-0.445643
-0.95658,0.278257
-0.617368,-0.0113028
-0.753053,0.104521
-0.698779,0.0581916
-0.720488,0.0767234
-0.711805,0.0693106
-0.568696,-0.232046
-0.772522,0.192818
-0.690991,0.0228727
-0.723603,0.0908509
-0.586279,-0.220395
-0.765488,0.188158
-0.657034,-0.163195
-0.737186,0.165278
-0.626373,-0.169263
-0.749451,0.167705
-0.636665,-0.172324
-0.745334,0.16893
-0.701866,0.0324281
-0.719253,0.0870288
-0.712299,0.0651885
-0.567422,-0.235376
-0.773031,0.19415
-0.690788,0.0223398
-0.533934,-0.259337
-0.786426,0.203735
-0.679178,-0.159732
-0.728329,0.163893
-0.708668,0.0344429
-0.716533,0.0862229
-0.713387,0.0655109
-0.714645,0.0737957
-0.714142,0.0704817
-0.570941,-0.232091
-0.771624,0.192836
-0.69135,0.0228655
-0.534573,-0.259162
-0.786171,0.203665
-0.678956,-0.159683
-0.728418,0.163873
-0.708633,0.0344507
-0.716547,0.0862197
-0.579063,-0.221092
-0.351652,-0.399655
-0.107393,-0.444399
-0.957043,0.277759
-0.617183,-0.0111038
-0.464617,-0.255312
-0.814153,0.202125
-0.699606,-0.172046
-0.462882,-0.410598
-0.187551,-0.497207
-0.924979,0.298883
-0.630008,-0.0195531
-0.470985,-0.266864
-0.811606,0.206745
-0.699519,-0.167516
-0.720192,0.167006
-0.614149,-0.161152
-0.75434,0.164461
-0.698264,0.0342157
-0.720694,0.0863137
-0.711722,0.0654745
-0.715311,0.0738102
-0.713876,0.0704759
-0.570736,-0.231989
-0.771706,0.192795
-0.691318,0.0228818
-0.723473,0.0908473
-0.710611,0.0636611
-0.715756,0.0745356
-0.573789,-0.229655
-0.344217,-0.404053
-0.862313,0.261621
-0.655075,-0.00464854
-0.73797,0.101859
-0.704812,0.0592562
-0.55936,-0.23689
-0.330357,-0.40378
-0.867857,0.261512
-0.764176,-0.148394
-0.521416,-0.41845
-0.228897,-0.526588
0.0366739,-0.491766
0.224578,-0.359072
-1.08983,0.243629
-0.564067,0.00254841
-0.429711,-0.22369
-0.237104,-0.341889
-0.905158,0.236756
-0.782623,-0.182129
-0.686951,0.172852
-0.591223,-0.143413
-0.763511,0.157365
-0.694596,0.0370539
-0.542714,-0.249677
-0.782914,0.199871
-0.674963,-0.161264
-0.730015,0.164506
-0.620613,-0.166982
-0.751755,0.166793
-0.638051,-0.173939
-0.415343,-0.387414
-0.160695,-0.460572
0.0621007,-0.414313
0.212922,-0.290037
0.277835,-0.13526
0.265259,0.00833676
-1.1061,0.0966653
-0.557559,0.0613339
-0.448278,-0.17641
-0.270127,-0.313383
-0.891949,0.225353
-0.64322,0.00985878
-0.742712,0.0960565
-0.702915,0.0615774
-0.558847,-0.234367
-0.330976,-0.401658
-0.090879,-0.43765
-0.963648,0.27506
-0.614541,-0.0100241
-0.463041,-0.253435
-0.250538,-0.377827
-0.0392778,-0.387363
-0.984289,0.254945
-0.850038,-0.199957
-0.566046,-0.491982
-0.773582,0.296793
-0.690567,-0.0187172
-0.517344,-0.290452
-0.793062,0.216181
-0.682775,0.0135277
-0.72689,0.0945889
-0.590272,-0.218868
-0.361059,-0.402449
-0.855576,0.26098
-0.657769,-0.0043918
-0.736892,0.101757
-0.705243,0.0592973
-0.559704,-0.237031
-0.330562,-0.404025
-0.867775,0.26161
-0.764153,-0.148286
-0.694339,0.159315
-0.591423,-0.156656
-0.386819,-0.355628
-0.845272,0.242251
-0.739308,-0.153998
-0.704277,0.161599
-0.718289,0.0353603
-0.560044,-0.260442
-0.775982,0.204177
-0.689607,0.0183293
-0.724157,0.0926683
-0.587427,-0.219235
-0.765029,0.187694
-0.6565,-0.163364
-0.433594,-0.386757
-0.826562,0.254703
-0.669375,-0.00188109
-0.507973,-0.26918
-0.278387,-0.407766
-0.0484681,-0.421257
0.131667,-0.339542
-1.05267,0.235817
-0.578933,0.00567322
-0.442259,-0.227262
-0.245212,-0.349622
-0.901915,0.239849
-0.781395,-0.178481
-0.522468,-0.448204
-0.217794,-0.549622
0.0543251,-0.50483
-1.02173,0.301932
-0.897288,-0.179224
-0.641085,0.171689
-0.743566,0.0313242
-0.57764,-0.27362
-0.329558,-0.439007
-0.0748614,-0.465469
-0.970055,0.286188
-0.851717,-0.17052
-0.579097,-0.470282
-0.252001,-0.589053
0.0441004,-0.548481
0.252909,-0.399205
-1.10116,0.259682
-0.940757,-0.243107
-0.623697,0.197243
-0.750521,0.0211029
-0.699792,0.0915588
-0.568465,-0.210332
-0.347901,-0.387238
-0.109509,-0.433461
0.0901575,-0.373234
0.217813,-0.247595
-1.08713,0.199038
-0.56515,0.0203848
-0.437668,-0.210568
-0.248401,-0.335098
-0.054745,-0.354035
-0.978102,0.241614
-0.840003,-0.207614
-0.663999,0.183046
-0.7344,0.0267817
-0.568857,-0.273406
-0.772457,0.209362
-0.670812,-0.149867
-0.731675,0.159947
-0.70733,0.0360212
-0.551979,-0.255556
-0.779208,0.202222
-0.673087,-0.157994
-0.730765,0.163198
-0.707694,0.0347209
-0.716922,0.0861116
-0.579306,-0.221324
-0.768278,0.18853
-0.659303,-0.164029
-0.435459,-0.388383
-0.825816,0.255353
-0.729762,-0.136258
-0.708095,0.154503
-0.716762,0.0381987
-0.560019,-0.257674
-0.775993,0.20307
-0.670982,-0.156064
-0.447521,-0.387002
-0.185315,-0.47313
-0.925874,0.289252
-0.62965,-0.0157007
-0.74814,0.10628
-0.611098,-0.218483
-0.377042,-0.410486
-0.849183,0.264195
-0.751057,-0.138885
-0.699577,0.155554
-0.5939,-0.16161
-0.38672,-0.360383
-0.149754,-0.42858
0.0576187,-0.385622
-1.02305,0.254249
-0.879216,-0.21599
-0.581808,-0.515839
-0.235839,-0.62476
-0.905665,0.349904
-0.828267,-0.0963386
-0.668693,0.138535
-0.732523,0.0445858
-0.706991,0.0821657
-0.570179,-0.22035
-0.345196,-0.395538
-0.861922,0.258215
-0.758346,-0.148525
-0.516933,-0.416218
-0.793227,0.266487
-0.682709,-0.00659482
-0.516221,-0.278096
-0.793512,0.211238
-0.687564,-0.156863
-0.724974,0.162745
-0.71001,0.0349018
-0.715996,0.0860393
-0.713602,0.0655843
-0.714559,0.0737663
-0.572572,-0.229761
-0.34325,-0.403647
-0.8627,0.261459
-0.760236,-0.146371
-0.695906,0.158548
-0.592308,-0.157865
-0.387008,-0.356901
-0.845197,0.24276
-0.661921,0.00289586
-0.504218,-0.262568
-0.278179,-0.401239
-0.0509205,-0.416213
-0.979632,0.266485
-0.851114,-0.189324
-0.571117,-0.484332
-0.240316,-0.596539
0.0559752,-0.549496
0.26234,-0.395227
0.357469,-0.195437
-1.14299,0.178175
-0.93994,-0.321782
-0.624024,0.228713
-0.75039,0.00851484
-0.699844,0.0965941
-0.570519,-0.206526
-0.350984,-0.385167
-0.859606,0.254067
-0.754928,-0.150752
-0.698029,0.160301
-0.594622,-0.157383
-0.762151,0.162953
-0.644416,-0.181016
-0.41735,-0.395339
-0.15905,-0.467397
0.0660806,-0.418842
-1.02643,0.267537
-0.887103,-0.207245
-0.5913,-0.512347
-0.76348,0.304939
-0.694608,-0.0219756
-0.722157,0.10879
-0.711137,0.0564839
-0.715545,0.0774064
-0.574777,-0.227389
-0.770089,0.190956
-0.66165,-0.162909
-0.73534,0.165164
-0.624924,-0.168612
-0.407498,-0.378114
-0.158452,-0.450366
0.0597225,-0.405659
0.207653,-0.284412
0.271581,-0.133092
0.259638,0.00748247
-1.10386,0.097007
-0.877733,-0.367817
-0.51995,-0.630634
-0.142909,-0.687262
-0.942837,0.374905
-0.866518,-0.092207
-0.621671,-0.416684
-0.751332,0.266674
-0.699467,-0.0066695
-0.528927,-0.284856
-0.788429,0.213942
-0.684783,-0.152775
-0.459325,-0.390023
-0.193078,-0.480147
-0.922769,0.292059
-0.630892,-0.0168235
-0.747643,0.106729
-0.6109,-0.217943
-0.75564,0.187177
-0.649157,-0.160001
-0.429359,-0.381264
-0.828256,0.252506
-0.668697,-0.00100221
-0.507809,-0.268241
-0.796876,0.207296
-0.681249,0.0170815
-0.524582,-0.259518
-0.294875,-0.407066
-0.88205,0.262827
-0.775489,-0.153072
-0.528143,-0.42653
-0.230776,-0.53542
-0.907689,0.314168
-0.815511,-0.124308
-0.673796,0.149723
-0.730482,0.0401107
-0.707807,0.0839557
-0.716877,0.0664177
-0.571394,-0.236273
-0.771443,0.194509
-0.691423,0.0221963
-0.723431,0.0911215
-0.586256,-0.22012
-0.765498,0.188048
-0.656997,-0.163283
-0.737201,0.165313
-0.626398,-0.169243
-0.408365,-0.379184
-0.836654,0.251673
-0.736526,-0.14339
-0.705389,0.157356
-0.717844,0.0370576
-0.712862,0.0851769
-0.575846,-0.22041
-0.349479,-0.39785
-0.860208,0.25914
-0.757414,-0.147137
-0.51678,-0.41479
-0.226837,-0.521952
0.0363848,-0.487419
0.22262,-0.355884
-1.08905,0.242354
-0.924618,-0.25143
-0.602137,-0.560934
-0.233251,-0.667165
-0.9067,0.366866
-0.835838,-0.0838617
-0.601692,-0.39807
-0.298058,-0.54321
-0.880777,0.317284
-0.796304,-0.111175
-0.560721,-0.403014
-0.775712,0.261206
-0.694023,-0.111768
-0.48275,-0.362553
-0.221869,-0.46864
0.0188358,-0.444914
0.192281,-0.330601
0.278374,-0.174344
-1.11135,0.169738
-0.912521,-0.315539
-0.5673,-0.604818
-0.189221,-0.686582
0.130825,-0.59749
-1.05233,0.338996
-0.579068,-0.0355985
-0.425852,-0.258682
-0.220175,-0.366939
-0.0205572,-0.366944
-0.991777,0.246778
-0.603289,0.00128899
-0.758684,0.0994844
-0.616394,-0.227866
-0.753442,0.191146
-0.649075,-0.156106
-0.74037,0.162442
-0.703852,0.0350231
-0.548937,-0.254923
-0.315223,-0.413316
-0.873911,0.265327
-0.770303,-0.147916
-0.526264,-0.420537
-0.789494,0.268215
-0.707302,-0.111954
-0.492768,-0.368006
-0.802893,0.247202
-0.70908,-0.133283
-0.485587,-0.384927
-0.805765,0.253971
-0.677694,-0.00158835
-0.728922,0.100635
-0.708431,0.0597459
-0.562306,-0.237966
-0.332166,-0.405776
-0.867133,0.26231
-0.653147,-0.00492419
-0.738741,0.10197
-0.602231,-0.218
-0.759107,0.1872
-0.651802,-0.161371
-0.430821,-0.383363
-0.174079,-0.463684
-0.930369,0.285474
-0.627853,-0.0141894
-0.471492,-0.261925
-0.253564,-0.38766
-0.0376447,-0.396047
0.129809,-0.316054
-1.05192,0.226421
-0.89003,-0.248689
-0.576948,-0.545016
-0.769221,0.318006
-0.71181,-0.0660036
-0.514575,-0.334887
-0.257122,-0.460344
-0.0112751,-0.45271
-0.99549,0.281084
-0.869006,-0.184572
-0.652398,0.173829
-0.565354,-0.128849
-0.378129,-0.324067
-0.157751,-0.397542
0.0391259,-0.365233
0.175829,-0.261927
-1.07033,0.204771
-0.571867,0.0180917
-0.441856,-0.214997
-0.249812,-0.34014
-0.900075,0.236056
-0.77848,-0.180628
-0.519394,-0.448669
-0.215272,-0.548746
-0.913891,0.319498
-0.634443,-0.0277993
-0.471057,-0.274905
-0.248042,-0.397351
-0.0295714,-0.401203
0.138007,-0.316743
0.231582,-0.185522
-1.09263,0.174209
-0.900085,-0.304655
-0.639966,0.221862
-0.575119,-0.0873715
-0.402142,-0.29645
-0.187048,-0.386159
-0.925181,0.254463
-0.629928,-0.00178539
-0.478031,-0.253328
-0.261972,-0.383742
-0.895211,0.253497
-0.781759,-0.165427
-0.527966,-0.438428
-0.788814,0.275371
-0.684475,-0.0101485
-0.72621,0.104059
-0.593543,-0.211399
-0.366533,-0.398081
-0.853387,0.259232
-0.658645,-0.00369289
-0.499093,-0.266265
-0.272805,-0.401999
-0.0465324,-0.414641
-0.981387,0.265856
-0.607445,-0.00634254
-0.459121,-0.247798
-0.249813,-0.371975
-0.900075,0.24879
-0.783573,-0.170949
-0.527136,-0.443351
-0.789146,0.27734
-0.710687,-0.10488
-0.715725,0.141952
-0.71371,0.0432193
-0.559707,-0.252637
-0.324323,-0.415887
-0.870271,0.266355
-0.651892,-0.00654196
-0.492821,-0.265729
-0.268252,-0.399082
-0.892699,0.259633
-0.782304,-0.159759
-0.687078,0.163903
-0.725169,0.0344386
-0.709933,0.0862246
-0.716027,0.0655102
-0.713589,0.0737959
-0.571846,-0.229351
-0.342863,-0.403045
-0.0993577,-0.443459
-0.960257,0.277384
-0.840749,-0.173291
-0.569653,-0.468001
-0.245736,-0.583542
0.0466575,-0.541786
0.252174,-0.393094
0.34889,-0.197882
-1.13956,0.179153
-0.937724,-0.319666
-0.584803,-0.618036
-0.766079,0.347214
-0.693569,-0.0388857
-0.511558,-0.306981
-0.265992,-0.437928
-0.0269823,-0.439222
-0.989207,0.275689
-0.604317,-0.0102756
-0.758273,0.10411
-0.696691,0.0583559
-0.552827,-0.234326
-0.778869,0.19373
-0.688452,0.0225079
-0.724619,0.0909969
-0.587109,-0.22069
-0.357927,-0.402568
-0.110997,-0.449123
-0.955601,0.279649
-0.61776,-0.0118596
-0.752896,0.104744
-0.614099,-0.221553
-0.754361,0.188621
-0.648763,-0.158392
-0.740495,0.163357
-0.628119,-0.172047
-0.408552,-0.382003
